X_id,name,genre,id_artist,title,publicationDate,deezerFans,country,dateRelease,language,Artist_name
5714debb25ac0d8aee356a84,Club Nouveau,R&amp;B,56d813f353a7ddfc01f927dd,"Life, Love & Pain",1986,186,US,1986,eng,Club Nouveau
5714debb25ac0d8aee356a85,Club Nouveau,R&amp;B,56d813f353a7ddfc01f927dd,Listen To The Message,1988,27,unknown,unknown,unknown,Club Nouveau
5714debb25ac0d8aee356a86,Club Nouveau,R&amp;B,56d813f353a7ddfc01f927dd,Under A Nouveau Groove,1989,45,unknown,unknown,unknown,Club Nouveau
5714debb25ac0d8aee356a87,Club Nouveau,R&amp;B,56d813f353a7ddfc01f927dd,A New Beginning,1992,0,unknown,unknown,unknown,Club Nouveau
5714debb25ac0d8aee356a88,Club Nouveau,R&amp;B,56d813f353a7ddfc01f927dd,Everything Is Black,1995,0,unknown,unknown,unknown,Club Nouveau
5714debb25ac0d8aee356a97,Clueso,Hip Hop,56d813f953a7ddfc01f927e7,Gute Musik,2004,1,DE,2004-06-21,deu,Clueso
5714debb25ac0d8aee356a98,Clueso,Hip Hop,56d813f953a7ddfc01f927e7,Weit Weg,2006,572,DE,2006-05-19,deu,Clueso
5714debb25ac0d8aee356a99,Clueso,Hip Hop,56d813f953a7ddfc01f927e7,So Sehr Dabei,2008,unknown,DE,2008-05-30,deu,Clueso
5714debb25ac0d8aee3558ee,Chakuza,Hip Hop,56d80eaa53a7ddfc01f92177,Blackout,2006,3114,DE,2006-10-06,deu,Chakuza
5714debb25ac0d8aee3558ef,Chakuza,Hip Hop,56d80eaa53a7ddfc01f92177,City Cobra,2007,6048,DE,2007-03-02,deu,Chakuza
5714debb25ac0d8aee3558f4,Chali 2na,Hip Hop,56d80eaa53a7ddfc01f9217a,Fish Market,2004,226,unknown,2004-11-09,unknown,Chali 2na
5714debb25ac0d8aee3558f5,Chali 2na,Hip Hop,56d80eaa53a7ddfc01f9217a,Fish Outta Water,2009,229,unknown,2009-07-07,unknown,Chali 2na
5714debb25ac0d8aee3558f7,Chaka Khan,R&amp;B,56d80eaa53a7ddfc01f9217b,Chaka,1978,745,unknown,1978,unknown,Chaka Khan
5714debb25ac0d8aee3558f8,Chaka Khan,R&amp;B,56d80eaa53a7ddfc01f9217b,Naughty,1980,404,unknown,1980,unknown,Chaka Khan
5714debb25ac0d8aee3558f9,Chaka Khan,R&amp;B,56d80eaa53a7ddfc01f9217b,What Cha' Gonna Do For Me,1981,574,unknown,1981,unknown,Chaka Khan
5714debb25ac0d8aee3558fb,Chaka Khan,R&amp;B,56d80eaa53a7ddfc01f9217b,Chaka Khan,1982,421,unknown,1982,unknown,Chaka Khan
5714debb25ac0d8aee3558fc,Chaka Khan,R&amp;B,56d80eaa53a7ddfc01f9217b,I Feel For You,1984,2329,unknown,1984,unknown,Chaka Khan
5714debb25ac0d8aee3558fd,Chaka Khan,R&amp;B,56d80eaa53a7ddfc01f9217b,Destiny,1986,249,unknown,1986,unknown,Chaka Khan
5714debb25ac0d8aee3558fe,Chaka Khan,R&amp;B,56d80eaa53a7ddfc01f9217b,C.K.,1988,298,unknown,1988-11-25,unknown,Chaka Khan
5714debb25ac0d8aee3558ff,Chaka Khan,R&amp;B,56d80eaa53a7ddfc01f9217b,The Woman I Am,1992,349,US,1992,eng,Chaka Khan
5714debb25ac0d8aee355900,Chaka Khan,R&amp;B,56d80eaa53a7ddfc01f9217b,"Epiphany: The Best Of Chaka Khan, Volume 1",1996,7536,unknown,unknown,unknown,Chaka Khan
5714debb25ac0d8aee355901,Chaka Khan,R&amp;B,56d80eaa53a7ddfc01f9217b,Come 2 My House,1998,unknown,US,1998-07-21,eng,Chaka Khan
5714debb25ac0d8aee355903,Chaka Khan,R&amp;B,56d80eaa53a7ddfc01f9217b,Funk This,2007,1329,unknown,2007-09-25,unknown,Chaka Khan
5714debb25ac0d8aee355940,Chance The Rapper,Hip Hop,56d80ec253a7ddfc01f92195,Acid Rap,2013,unknown,unknown,2013-04-30,unknown,Chance The Rapper
5714debb25ac0d8aee357443,CPO,Hip Hop,56d8164d53a7ddfc01f92b69,To Hell And Black,1990,24,unknown,1990-08,unknown,CPO
5714debb25ac0d8aee355979,Changing Faces,R&amp;B,56d80ec853a7ddfc01f921ab,Changing Faces,1994,738,US,1994-08-23,eng,Changing Faces
5714debb25ac0d8aee35597a,Changing Faces,R&amp;B,56d80ec853a7ddfc01f921ab,"All Day, All Night",1997,1778,US,1997-06-10,eng,Changing Faces
5714debb25ac0d8aee35597b,Changing Faces,R&amp;B,56d80ec853a7ddfc01f921ab,Visit Me,2000,986,unknown,unknown,unknown,Changing Faces
5714debb25ac0d8aee35597f,Chamillionaire,Hip Hop,56d80eca53a7ddfc01f921ad,Greatest Hits,2003,1057,unknown,unknown,unknown,Chamillionaire
5714debb25ac0d8aee355983,Chamillionaire,Hip Hop,56d80eca53a7ddfc01f921ad,The Sound Of Revenge,2005,6366,US,2005-11-22,eng,Chamillionaire
5714debb25ac0d8aee355985,Chamillionaire,Hip Hop,56d80eca53a7ddfc01f921ad,Ultimate Victory,2007,2338,US,2007-09-18,eng,Chamillionaire
5714debb25ac0d8aee355ec3,Chiddy Bang,Hip Hop,56d8100b53a7ddfc01f9237e,The Swelly Express,2009,8876,unknown,2009-10-29,unknown,Chiddy Bang
5714debb25ac0d8aee355ec4,Chiddy Bang,Hip Hop,56d8100b53a7ddfc01f9237e,The Preview,2010,8876,AU,2010-10-01,eng,Chiddy Bang
5714debb25ac0d8aee355ec6,Chiddy Bang,Hip Hop,56d8100b53a7ddfc01f9237e,Breakfast,2012,6702,unknown,2012-02-21,unknown,Chiddy Bang
5714debb25ac0d8aee355ed0,Chief Keef,Gangsta Rap,56d8100e53a7ddfc01f92382,Back From The Dead,2012,unknown,XW,2012-03-12,eng,Chief Keef
5714debb25ac0d8aee355ed1,Chief Keef,Hip Hop,56d8100e53a7ddfc01f92382,Finally Rich,2012,20201,unknown,2012-12-18,unknown,Chief Keef
5714debb25ac0d8aee355ed2,Chief Keef,Hip Hop,56d8100e53a7ddfc01f92382,Bang 3,2015,3566,unknown,unknown,unknown,Chief Keef
5714debb25ac0d8aee355ef2,Childish Gambino,Hip Hop,56d8103853a7ddfc01f92391,Sick Boi,2008,5660,US,2008-06-08,eng,Childish Gambino
5714debb25ac0d8aee355ef3,Childish Gambino,Hip Hop,56d8103853a7ddfc01f92391,Poindexter,2009,304,XW,2009-09-17,eng,Childish Gambino
5714debb25ac0d8aee355ef4,Childish Gambino,Hip Hop,56d8103853a7ddfc01f92391,I Am Just A Rapper,2010,unknown,US,2010-01-05,eng,Childish Gambino
5714debb25ac0d8aee355ef5,Childish Gambino,Hip Hop,56d8103853a7ddfc01f92391,I Am Just A Rapper 2,2010,unknown,US,2010-02-04,eng,Childish Gambino
5714debb25ac0d8aee355ef6,Childish Gambino,Underground Hip Hop,56d8103853a7ddfc01f92391,Culdesac,2010,23563,US,2010-07-03,eng,Childish Gambino
5714debb25ac0d8aee355ef9,Childish Gambino,Hip Hop,56d8103853a7ddfc01f92391,Because The Internet,2013,23563,unknown,2013-12-06,unknown,Childish Gambino
5714debb25ac0d8aee35749f,Craig David,R&amp;B,56d8165d53a7ddfc01f92b85,Born To Do It,2001,1265,US,2001-07-17,eng,Craig David
5714debb25ac0d8aee3574a2,Craig David,R&amp;B,56d8165d53a7ddfc01f92b85,Slicker Than Your Average,2002,265,GB,2002-11-09,eng,Craig David
5714debb25ac0d8aee3574a3,Craig David,R&amp;B,56d8165d53a7ddfc01f92b85,The Story Goes...,2005,337,unknown,2005-08-22,unknown,Craig David
5714debb25ac0d8aee3574a4,Craig David,R&amp;B,56d8165d53a7ddfc01f92b85,Trust Me,2007,296,unknown,2007-11-12,unknown,Craig David
5714debb25ac0d8aee3574a5,Craig David,R&amp;B,56d8165d53a7ddfc01f92b85,Signed Sealed Delivered,2010,2041,unknown,2010-03-26,unknown,Craig David
5714debb25ac0d8aee3574bf,Craig Mack,East Coast Hip Hop,56d8166253a7ddfc01f92b8f,Project: Funk Da World,1994,1541,US,1994,eng,Craig Mack
5714debb25ac0d8aee3574c0,Craig Mack,East Coast Hip Hop,56d8166253a7ddfc01f92b8f,Operation: Get Down,1997,199,unknown,unknown,eng,Craig Mack
5714debb25ac0d8aee355f11,Children Of The Corn,Gangsta Rap,56d8103953a7ddfc01f92398,Collector's Edition,2003,56,unknown,unknown,unknown,Children Of The Corn
5714debb25ac0d8aee355f1d,Chill Rob G,Hip Hop,56d8103c53a7ddfc01f923a1,Ride The Rhythm,1989,0,unknown,unknown,unknown,Chill Rob G
5714debb25ac0d8aee3574d6,Craig Smith,Hip Hop,56d8166453a7ddfc01f92b98,The Mace Windu Project,2010,unknown,unknown,unknown,unknown,Craig Smith
5714debb25ac0d8aee356b00,Co'Sang,Hip Hop,56d8140a53a7ddfc01f92800,Chi More Pe' Mme,2005,unknown,unknown,2005,unknown,Co'Sang
5714debb25ac0d8aee356b01,Co'Sang,Hip Hop,56d8140a53a7ddfc01f92800,Vita Bona,2009,2671,unknown,2009-11-06,unknown,Co'Sang
5714debb25ac0d8aee355fa5,Chinx,Hip Hop,56d8105953a7ddfc01f923d1,Cocaine Riot 4,2014,1184,unknown,unknown,unknown,Chinx
5714debb25ac0d8aee355a07,Charice,R&amp;B,56d80ee453a7ddfc01f921ef,Charice,2010,1881,US,2010-05-11,eng,Charice
5714debb25ac0d8aee355fcf,Chipmunk,Hip Hop,56d8106153a7ddfc01f923e2,I Am Chipmunk,2009,3900,GB,2010-05-03,eng,Chipmunk
5714debb25ac0d8aee356055,Chords,Hip Hop,56d8107a53a7ddfc01f92426,The Garden Around The Mansion,2006,21,SE,2003-10-17,eng,Chords
5714debb25ac0d8aee357563,Crazy Town,Rap Rock,56d8168153a7ddfc01f92bdb,The Brimstone Sluggers,2015,891,US,2015-08-28,eng,Crazy Town
5714debb25ac0d8aee355aa1,Charli Baltimore,Hip Hop,56d80f2353a7ddfc01f92225,Cold As Ice,1999,110,unknown,1999-08-03,unknown,Charli Baltimore
5714debb25ac0d8aee3560a3,Chris Brown,R&amp;B,56d8111053a7ddfc01f92457,Chris Brown,2005,26493,US,2005-11-29,eng,Chris Brown
5714debb25ac0d8aee3560a4,Chris Brown,R&amp;B,56d8111053a7ddfc01f92457,Exclusive,2007,19523,US,2007-11-06,eng,Chris Brown
5714debb25ac0d8aee3560a6,Chris Brown,R&amp;B,56d8111053a7ddfc01f92457,Graffiti,2009,40264,XE,2009-12-11,eng,Chris Brown
5714debb25ac0d8aee3560aa,Chris Brown,R&amp;B,56d8111053a7ddfc01f92457,F.A.M.E.,2011,71335,US,2011-03-22,eng,Chris Brown
5714debb25ac0d8aee3560ab,Chris Brown,Hip Hop,56d8111053a7ddfc01f92457,Boy In Detention,2011,14,unknown,unknown,unknown,Chris Brown
5714debb25ac0d8aee3560ac,Chris Brown,R&amp;B,56d8111053a7ddfc01f92457,Fortune,2012,79700,unknown,2012-07-02,unknown,Chris Brown
5714debb25ac0d8aee3560ad,Chris Brown,R&amp;B,56d8111053a7ddfc01f92457,X,2014,16087,unknown,2014-08-25,unknown,Chris Brown
5714debb25ac0d8aee3560af,Chris Brown,R&amp;B,56d8111053a7ddfc01f92457,Before The Party,2015,16316,unknown,unknown,unknown,Chris Brown
5714debb25ac0d8aee356bae,Code Poets,Hip Hop,56d8144153a7ddfc01f92849,Mark Of The Beast,2007,unknown,unknown,unknown,unknown,Code Poets
5714debb25ac0d8aee3575f8,Crime Mob,Hip Hop,56d816c353a7ddfc01f92c18,Hated On Mostly,2007,632,unknown,2007-03-20,unknown,Crime Mob
5714debb25ac0d8aee355b85,Charlie Wilson,R&amp;B,56d80f4653a7ddfc01f92264,You Turn My Life Around,1992,317,unknown,1992-07-21,unknown,Charlie Wilson
5714debb25ac0d8aee355b86,Charlie Wilson,R&amp;B,56d80f4653a7ddfc01f92264,Bridging The Gap,2000,unknown,unknown,unknown,unknown,Charlie Wilson
5714debb25ac0d8aee355b87,Charlie Wilson,R&amp;B,56d80f4653a7ddfc01f92264,"Charlie, Last Name Wilson",2005,3260,unknown,2005-09-13,unknown,Charlie Wilson
5714debb25ac0d8aee355b88,Charlie Wilson,R&amp;B,56d80f4653a7ddfc01f92264,Uncle Charlie,2009,1474,US,2008-02-17,eng,Charlie Wilson
5714debb25ac0d8aee355b89,Charlie Wilson,R&amp;B,56d80f4653a7ddfc01f92264,Just Charlie,2010,2738,unknown,2010-12-07,unknown,Charlie Wilson
5714debb25ac0d8aee355b8a,Charlie Wilson,R&amp;B,56d80f4653a7ddfc01f92264,"Love, Charlie",2013,4316,unknown,2013-01-25,unknown,Charlie Wilson
5714debb25ac0d8aee355b8b,Charlie Wilson,R&amp;B,56d80f4653a7ddfc01f92264,Forever Charlie,2015,4484,unknown,unknown,unknown,Charlie Wilson
5714debb25ac0d8aee356263,Chrisette Michele,R&amp;B,56d8116553a7ddfc01f924e6,I Am,2007,386,US,2007-06-19,eng,Chrisette Michele
5714debb25ac0d8aee356264,Chrisette Michele,R&amp;B,56d8116553a7ddfc01f924e6,Epiphany,2009,2350,unknown,2009-05-05,unknown,Chrisette Michele
5714debb25ac0d8aee356265,Chrisette Michele,R&amp;B,56d8116553a7ddfc01f924e6,Let Freedom Reign,2010,265,unknown,2010-11-30,unknown,Chrisette Michele
5714debb25ac0d8aee356266,Chrisette Michele,R&amp;B,56d8116553a7ddfc01f924e6,Better,2013,2402,unknown,2013-06-11,unknown,Chrisette Michele
5714debb25ac0d8aee356c33,Coko,R&amp;B,56d8145453a7ddfc01f92873,Hot Coko,1999,176,unknown,1999-08-10,unknown,Coko
5714debb25ac0d8aee3576d1,Cro,Hip Hop,56d816ee53a7ddfc01f92c64,Trash,2009,34,unknown,2009,unknown,Cro
5714debb25ac0d8aee3576d2,Cro,Hip Hop,56d816ee53a7ddfc01f92c64,Meine Musik,2011,51283,unknown,2011-02-11,unknown,Cro
5714debb25ac0d8aee3576d3,Cro,Hip Hop,56d816ee53a7ddfc01f92c64,Easy,2011,4831,unknown,2011-12-02,unknown,Cro
5714debb25ac0d8aee3576d4,Cro,Hip Hop,56d816ee53a7ddfc01f92c64,Easy,2012,17725,unknown,2012-03-23,unknown,Cro
5714debb25ac0d8aee3576d5,Cro,Hip Hop,56d816ee53a7ddfc01f92c64,Raop,2012,51283,unknown,2012-07-06,unknown,Cro
5714debb25ac0d8aee3576d6,Cro,Hip Hop,56d816ee53a7ddfc01f92c64,Einmal Um Die Welt,2012,51283,unknown,2012-11-02,unknown,Cro
5714debb25ac0d8aee3576d7,Cro,Hip Hop,56d816ee53a7ddfc01f92c64,Sunny,2013,18585,unknown,2013-06-29,unknown,Cro
5714debb25ac0d8aee3576d8,Cro,Hip Hop,56d816ee53a7ddfc01f92c64,Melodie,2014,135843,unknown,2014-06-06,unknown,Cro
5714debb25ac0d8aee3576d9,Cro,Hip Hop,56d816ee53a7ddfc01f92c64,Bad Chick,2014,135843,unknown,2014-09-05,unknown,Cro
5714debb25ac0d8aee3576da,Cro,Hip Hop,56d816ee53a7ddfc01f92c64,MTV Unplugged,2015,70785,unknown,2015-07-03,mul,Cro
5714debb25ac0d8aee3562ab,Christi Warner,R&amp;B,56d8117053a7ddfc01f92501,I Found My Rhythm,2008,1,unknown,unknown,unknown,Christi Warner
5714debb25ac0d8aee355d50,Cheri Dennis,R&amp;B,56d80fc053a7ddfc01f92308,In And Out Of Love,2008,50,unknown,unknown,unknown,Cheri Dennis
5714debb25ac0d8aee35630f,Christina Aguilera,R&amp;B,56d8119953a7ddfc01f9252e,Stripped,2002,18516,unknown,2002-10-28,unknown,Christina Aguilera
5714debb25ac0d8aee356323,Christina Milian,R&amp;B,56d8119d53a7ddfc01f92534,Christina Milian,2001,3237,US,2001-10-09,eng,Christina Milian
5714debb25ac0d8aee356324,Christina Milian,R&amp;B,56d8119d53a7ddfc01f92534,It's About Time,2004,511,JP,2004-03-24,eng,Christina Milian
5714debb25ac0d8aee356325,Christina Milian,R&amp;B,56d8119d53a7ddfc01f92534,So Amazin',2006,2345,unknown,2006-04-19,unknown,Christina Milian
5714debb25ac0d8aee3577a6,Cru,Hip Hop,56d8171a53a7ddfc01f92cb0,Da Dirty 30,1997,8,unknown,unknown,unknown,Cru
5714debb25ac0d8aee3577b6,Crucial Conflict,Hip Hop,56d8171d53a7ddfc01f92cb6,Final Tic,1996,40,US,1996,eng,Crucial Conflict
5714debb25ac0d8aee3577b7,Crucial Conflict,Hip Hop,56d8171d53a7ddfc01f92cb6,"Good Side, Bad Side",1998,287,unknown,1998-11-03,unknown,Crucial Conflict
5714debb25ac0d8aee356d3c,Colle Der Fomento,Hip Hop,56d8148853a7ddfc01f928c7,Odio Pieno,1996,1167,unknown,1996,unknown,Colle Der Fomento
5714debb25ac0d8aee356d3d,Colle Der Fomento,Hip Hop,56d8148853a7ddfc01f928c7,Scienza Doppia H,1999,1283,unknown,1999,unknown,Colle Der Fomento
5714debb25ac0d8aee356d3e,Colle Der Fomento,Hip Hop,56d8148853a7ddfc01f928c7,Anima E Ghiaccio,2007,8,unknown,2007-02-07,unknown,Colle Der Fomento
5714debb25ac0d8aee356d91,Colonel Abrams,R&amp;B,56d8149453a7ddfc01f928e4,Colonel Abrams,1985,30,unknown,1985,unknown,Colonel Abrams
5714debb25ac0d8aee356d92,Colonel Abrams,R&amp;B,56d8149453a7ddfc01f928e4,You And Me Equals Us,1987,107,unknown,1987-01-01,unknown,Colonel Abrams
5714debb25ac0d8aee356dbe,Color Me Badd,R&amp;B,56d814ae53a7ddfc01f928f3,Now & Forever,1996,199,DE,1996-05-06,eng,Color Me Badd
5714debb25ac0d8aee356dbf,Color Me Badd,R&amp;B,56d814ae53a7ddfc01f928f3,Awakening,1998,238,US,1998-07-28,eng,Color Me Badd
5714debb25ac0d8aee355edb,Chihiro,R&amp;B,56d8102f53a7ddfc01f92387,Jewels,2007,1,unknown,2007-08-29,unknown,Chihiro
5714debb25ac0d8aee35638f,Christophe Maé,French Pop,56d811b653a7ddfc01f92564,Mon Paradis,2007,73192,FR,2007-03-19,fra,Christophe Maé
5714debb25ac0d8aee356390,Christophe Maé,French Pop,56d811b653a7ddfc01f92564,On Trace La Route,2010,66336,unknown,2010-03-22,unknown,Christophe Maé
5714debb25ac0d8aee356391,Christophe Maé,French Pop,56d811b653a7ddfc01f92564,Je Veux Du Bonheur,2013,124241,unknown,unknown,unknown,Christophe Maé
5714debb25ac0d8aee356393,Christophe Willem,French Pop,56d811b653a7ddfc01f92565,Inventaire,2007,21182,FR,2007-04-16,fra,Christophe Willem
5714debb25ac0d8aee356e65,Comeetta,Hip Hop,56d814d153a7ddfc01f9293f,Athos Ingemar,2011,unknown,unknown,unknown,unknown,Comeetta
5714debb25ac0d8aee3563df,Christopher Williams,R&amp;B,56d811c453a7ddfc01f92584,Adventures In Paradise,1989,76,unknown,unknown,eng,Christopher Williams
5714debb25ac0d8aee3563e0,Christopher Williams,R&amp;B,56d811c453a7ddfc01f92584,Changes,1992,332,unknown,unknown,unknown,Christopher Williams
5714debb25ac0d8aee3563e1,Christopher Williams,R&amp;B,56d811c453a7ddfc01f92584,Not A Perfect Man,1995,148,US,1995-02-28,eng,Christopher Williams
5714debb25ac0d8aee355fb0,Chino XL,Hip Hop,56d8105b53a7ddfc01f923d5,Here To Save You All,1996,166,US,1996,eng,Chino XL
5714debb25ac0d8aee355fb1,Chino XL,Hip Hop,56d8105b53a7ddfc01f923d5,I Told You So,2001,65,US,2001-08-21,eng,Chino XL
5714debb25ac0d8aee355fb2,Chino XL,Hip Hop,56d8105b53a7ddfc01f923d5,Poison Pen,2006,unknown,US,2005-02-22,eng,Chino XL
5714debb25ac0d8aee355fb3,Chino XL,Hip Hop,56d8105b53a7ddfc01f923d5,Something Sacred,2008,9,US,2008-01-15,eng,Chino XL
5714debb25ac0d8aee355fb4,Chino XL,Hip Hop,56d8105b53a7ddfc01f923d5,RICANstruction: The Black Rosary,2012,194,US,2012-08-21,eng,Chino XL
5714debb25ac0d8aee356e83,Common,Hip Hop,56d814db53a7ddfc01f92948,Can I Borrow A Dollar?,1992,1254,US,1992-10-06,eng,Common
5714debb25ac0d8aee356e84,Common,Hip Hop,56d814db53a7ddfc01f92948,Resurrection,1994,2359,US,1994-10-03,eng,Common
5714debb25ac0d8aee356e85,Common,Political Hip Hop,56d814db53a7ddfc01f92948,One Day It'll All Make Sense,1997,2282,US,1997-09-30,eng,Common
5714debb25ac0d8aee356e86,Common,Hip Hop,56d814db53a7ddfc01f92948,Like Water For Chocolate,2000,3858,US,2000-03-28,eng,Common
5714debb25ac0d8aee356e88,Common,Hip Hop,56d814db53a7ddfc01f92948,Be,2005,6602,GB,2005-05-23,eng,Common
5714debb25ac0d8aee356e89,Common,Hip Hop,56d814db53a7ddfc01f92948,Finding Forever,2007,4750,GB,2007-07-30,eng,Common
5714debb25ac0d8aee356e8c,Common,Hip Hop,56d814db53a7ddfc01f92948,Nobody's Smiling,2014,1023,unknown,2014-07-22,unknown,Common
5714debb25ac0d8aee356e98,Commodores,R&amp;B,56d814db53a7ddfc01f92949,Commodores 13,1983,82,US,1983,eng,Commodores
5714debb25ac0d8aee356e99,Commodores,R&amp;B,56d814db53a7ddfc01f92949,Nightshift,1985,357,US,1985-01,eng,Commodores
5714debb25ac0d8aee356e9b,Commodores,R&amp;B,56d814db53a7ddfc01f92949,Rock Solid,1988,56,US,1988,eng,Commodores
5714debb25ac0d8aee356e9c,Commodores,R&amp;B,56d814db53a7ddfc01f92949,Ultimate Collection,1997,11277,US,1997-03-25,eng,Commodores
5714debb25ac0d8aee356433,Chuck Jackson,R&amp;B,56d8125953a7ddfc01f925a2,I Don't Want To Cry!,1961,6,US,1961,eng,Chuck Jackson
5714debb25ac0d8aee356435,Chubb Rock,East Coast Hip Hop,56d8125b53a7ddfc01f925a3,The One,1991,171,unknown,1991,unknown,Chubb Rock
5714debb25ac0d8aee356436,Chubb Rock,East Coast Hip Hop,56d8125b53a7ddfc01f925a3,I Gotta Get Mine Yo!,1992,541,US,1992-09-01,eng,Chubb Rock
5714debb25ac0d8aee356437,Chubb Rock,East Coast Hip Hop,56d8125b53a7ddfc01f925a3,The Mind,1997,256,US,1997,eng,Chubb Rock
5714debb25ac0d8aee356ebd,Common Market,Hip Hop,56d814e253a7ddfc01f92956,Common Market,2006,88,US,2006,eng,Common Market
5714debb25ac0d8aee356ebf,Common Market,Hip Hop,56d814e253a7ddfc01f92956,The Winter's End EP,2009,24,US,2009-03-31,eng,Common Market
5714debb25ac0d8aee356092,Chris Clark,R&amp;B,56d8110f53a7ddfc01f92452,Soul Sounds,1967,208,unknown,unknown,unknown,Chris Clark
5714debb25ac0d8aee356edb,Company Flow,Hip Hop,56d814e753a7ddfc01f92965,Funcrusher Plus,1997,unknown,unknown,1997-07-28,unknown,Company Flow
5714debb25ac0d8aee35645f,Chuck D,Hip Hop,56d8127053a7ddfc01f925b6,Autobiography Of Mistachuck,1996,3,unknown,1996,unknown,Chuck D
5714debb25ac0d8aee356eed,Compton's Most Wanted,West Coast Hip Hop,56d814ec53a7ddfc01f92970,It's A Compton Thang,1990,250,unknown,1990-05-24,unknown,Compton's Most Wanted
5714debb25ac0d8aee356eee,Compton's Most Wanted,West Coast Hip Hop,56d814ec53a7ddfc01f92970,Straight Checkn 'Em,1991,537,US,1991-07-16,eng,Compton's Most Wanted
5714debb25ac0d8aee356eef,Compton's Most Wanted,West Coast Hip Hop,56d814ec53a7ddfc01f92970,Music To Driveby,1992,1693,US,1992-09-29,eng,Compton's Most Wanted
5714debb25ac0d8aee356ef0,Compton's Most Wanted,West Coast Hip Hop,56d814ec53a7ddfc01f92970,Represent,2000,64,US,2000-11-21,eng,Compton's Most Wanted
5714debb25ac0d8aee3564ee,Ciara,R&amp;B,56d8128553a7ddfc01f925d7,Goodies,2004,16060,US,2004-09-28,eng,Ciara
5714debb25ac0d8aee3564ef,Ciara,R&amp;B,56d8128553a7ddfc01f925d7,The Evolution,2006,6784,US,2006-12-05,eng,Ciara
5714debb25ac0d8aee3564f0,Ciara,R&amp;B,56d8128553a7ddfc01f925d7,Fantasy Ride,2009,5315,US,2009-05-05,eng,Ciara
5714debb25ac0d8aee3564f1,Ciara,R&amp;B,56d8128553a7ddfc01f925d7,Basic Instinct,2010,12612,GB,2010-12-13,eng,Ciara
5714debb25ac0d8aee3564f2,Ciara,R&amp;B,56d8128553a7ddfc01f925d7,Ciara,2013,36673,unknown,2013-07-09,unknown,Ciara
5714debb25ac0d8aee3564f3,Ciara,R&amp;B,56d8128553a7ddfc01f925d7,Jackie,2015,16710,unknown,unknown,unknown,Ciara
5714debb25ac0d8aee356f6e,Confrontation Camp,Rap Rock,56d8150453a7ddfc01f929ab,Objects In The Mirror Are Closer Than They Appear,2000,unknown,unknown,unknown,unknown,Confrontation Camp
5714debb25ac0d8aee35652b,Cilvaringz,Hip Hop,56d812a553a7ddfc01f925ee,I,2007,32,unknown,unknown,unknown,Cilvaringz
5714debb25ac0d8aee357977,Cupid,R&amp;B,56d8179953a7ddfc01f92d5b,Cupid,2002,0,unknown,unknown,unknown,Cupid
5714debb25ac0d8aee357978,Cupid,R&amp;B,56d8179953a7ddfc01f92d5b,The King Of Down South R&B,2005,12,unknown,unknown,unknown,Cupid
5714debb25ac0d8aee357979,Cupid,R&amp;B,56d8179953a7ddfc01f92d5b,Time For A Change,2007,239,US,2007-09-11,eng,Cupid
5714debb25ac0d8aee357988,CunninLynguists,Hip Hop,56d8179d53a7ddfc01f92d65,Will Rap For Food,2001,1846,US,2001-10-30,eng,CunninLynguists
5714debb25ac0d8aee357989,CunninLynguists,Hip Hop,56d8179d53a7ddfc01f92d65,Southernunderground,2003,1893,US,2003-04-01,eng,CunninLynguists
5714debb25ac0d8aee35798a,CunninLynguists,Hip Hop,56d8179d53a7ddfc01f92d65,Sloppy Seconds Volume One,2003,unknown,unknown,unknown,unknown,CunninLynguists
5714debb25ac0d8aee35798b,CunninLynguists,Hip Hop,56d8179d53a7ddfc01f92d65,A Piece Of Strange,2005,3923,unknown,2005,unknown,CunninLynguists
5714debb25ac0d8aee35798c,CunninLynguists,Hip Hop,56d8179d53a7ddfc01f92d65,Sloppy Seconds Volume 2,2005,594,US,2005-07-12,eng,CunninLynguists
5714debb25ac0d8aee35798d,CunninLynguists,Hip Hop,56d8179d53a7ddfc01f92d65,Dirty Acres,2007,983,US,2007-11-27,eng,CunninLynguists
5714debb25ac0d8aee35798e,CunninLynguists,Hip Hop,56d8179d53a7ddfc01f92d65,Strange Journey Volume One,2009,1846,unknown,2009-04-10,unknown,CunninLynguists
5714debb25ac0d8aee35798f,CunninLynguists,Hip Hop,56d8179d53a7ddfc01f92d65,Strange Journey Volume Two,2009,852,unknown,2009-11-03,unknown,CunninLynguists
5714debb25ac0d8aee357990,CunninLynguists,Hip Hop,56d8179d53a7ddfc01f92d65,Oneirology,2011,1389,unknown,2011-03-22,unknown,CunninLynguists
5714debb25ac0d8aee3579ab,Curren$y,Hip Hop,56d817a253a7ddfc01f92d74,Pilot Talk,2010,692,unknown,unknown,unknown,Curren$y
5714debb25ac0d8aee3579ac,Curren$y,Hip Hop,56d817a253a7ddfc01f92d74,Pilot Talk II,2010,713,unknown,unknown,unknown,Curren$y
5714debb25ac0d8aee3579ad,Curren$y,Hip Hop,56d817a253a7ddfc01f92d74,Covert Coup,2011,198,unknown,unknown,unknown,Curren$y
5714debb25ac0d8aee3579ae,Curren$y,Hip Hop,56d817a253a7ddfc01f92d74,Weekend At Burnie's,2011,301,unknown,unknown,unknown,Curren$y
5714debb25ac0d8aee3579b7,Curse,Hip Hop,56d817ab53a7ddfc01f92d7a,Feuerwasser,2000,506,unknown,unknown,unknown,Curse
